"mnb_date","ccy_name","ccy_full_name","unit","mnb_rate"
"479",2019-11-22,"FRF","French Franc",1,NA
"480",2019-11-22,"GBP","Pound Sterling",1,389.14
"481",2019-11-22,"GHP","Ghana Pound",1,NA
"482",2019-11-22,"GRD","Greek Drachma",100,NA
"483",2019-11-22,"HKD","Hong Kong Dollar",1,38.64
"484",2019-11-22,"HRK","Croatian Kuna",1,44.95
"485",2019-11-22,"HUF","Hungarian forint",1,NA
"486",2019-11-22,"IDR","Indonesian Rupiah",100,2.15
"487",2019-11-22,"IEP","Irish Pound",1,NA
"488",2019-11-22,"ILS","Israeli Shekel",1,87.33
"489",2019-11-22,"INR","Indian Rupee",1,4.21
"490",2019-11-22,"ISK","Icelandic Krona",1,2.45
"491",2019-11-22,"ITL","Italian Lira",1000,NA
"492",2019-11-22,"JPY","Japanese Yen",100,278.48
"493",2019-11-22,"KPW","North Korean Won",100,NA
"494",2019-11-22,"KRW","South Korean Won",100,25.67
"495",2019-11-22,"KWD","Kuwaiti Dinar",1,NA
"496",2019-11-22,"LBP","Lebanese Pound",100,NA
"497",2019-11-22,"LTL","Lithuanian litas",1,NA
"498",2019-11-22,"LUF","Luxembourg Franc",100,NA
"499",2019-11-22,"LVL","Latvian lats",1,NA
"500",2019-11-22,"MNT","Mongolian Tugrik",100,NA
"501",2019-11-22,"MXN","Mexican Peso",1,15.59
"502",2019-11-22,"MYR","Malaysian Ringgit",1,72.45
"503",2019-11-22,"NLG","Netherlands Guilder",1,NA
"504",2019-11-22,"NOK","Norwegian Krone",1,33.04
"505",2019-11-22,"NZD","New Zealand Dollar",1,194.01
"506",2019-11-22,"OAL","Alban Lek",100,NA
"507",2019-11-22,"OBL","Bulgarian Lev",100,NA
"508",2019-11-22,"OFR","French Franc",100,NA
"509",2019-11-22,"ORB","Ruble",100,NA
"510",2019-11-22,"PHP","Philippine Peso",1,5.95
"511",2019-11-22,"PKR","Pakistan Rupee",100,NA
"512",2019-11-22,"PLN","Polish Zloty",1,77.8
"513",2019-11-22,"PTE","Portuguese Escudo",100,NA
"514",2019-11-22,"ROL","Romanian Leu",100,NA
"515",2019-11-22,"RON","Romanian New Leu",1,70.04
"516",2019-11-22,"RSD","Serbian Dinar",1,2.84
"517",2019-11-22,"RUB","Russian Rubel",1,4.75
"518",2019-11-22,"SDP","Sudanese pound",1,NA
"519",2019-11-22,"SEK","Swedish Krona",1,31.41
"520",2019-11-22,"SGD","Singapore Dollar",1,221.78
"521",2019-11-22,"SIT","Slovenian Tolar",1,NA
"522",2019-11-22,"SKK","Slovak Koruna",1,NA
"523",2019-11-22,"SUR","New Ruble",100,NA
"524",2019-11-22,"THB","Thai Baht",1,10.01
"525",2019-11-22,"TRY","Turkish Lira",1,53.1
"526",2019-11-22,"UAH","Ukrainian Hryvnia",1,12.51
"527",2019-11-22,"USD","US Dollar",1,302.29
"528",2019-11-22,"VND","Vietnamese Dong",100,NA
"529",2019-11-22,"XEU","ECU",1,NA
"530",2019-11-22,"XTR","Tr/Cl Ruble",1,NA
"531",2019-11-22,"YUD","Yugoslavian Dinar",1,NA
"532",2019-11-22,"ZAR","South African Rand",1,20.66
"533",2019-11-21,"ATS","Austrian Schilling",1,NA
"534",2019-11-21,"AUD","Australian Dollar",1,204.84
"535",2019-11-21,"AUP","Australian Pound",1,NA
"536",2019-11-21,"BEF","Belgian Franc",100,NA
"537",2019-11-21,"BGL","Bulgarian Lev",100,NA
"538",2019-11-21,"BGN","Bulgarian Lev",1,170.65
"539",2019-11-21,"BRL","Brazilian real",1,71.74
"540",2019-11-21,"CAD","Canadian Dollar",1,226.28
"541",2019-11-21,"CHF","Swiss Franc",1,303.95
"542",2019-11-21,"CNY","Chinese yuan renminbi",1,42.79
"543",2019-11-21,"CSD","Serbian Dinar",1,NA
"544",2019-11-21,"CSK","Czechoslovakian Koruna",100,NA
"545",2019-11-21,"CYN","Chinese yuan",100,NA
"546",2019-11-21,"CZK","Czech Koruna",1,13.09
"547",2019-11-21,"DDM","DDR Mark",100,NA
"548",2019-11-21,"DEM","Deutsche Mark",1,NA
"549",2019-11-21,"DKK","Danish Krone",1,44.66
"550",2019-11-21,"EEK","Estonian kroon",1,NA
"551",2019-11-21,"EGP","Egyptian Pound",1,NA
"552",2019-11-21,"ESP","Spanish Peseta",100,NA
"553",2019-11-21,"EUR","Euro",1,333.75
"554",2019-11-21,"FIM","Finnish Markka",1,NA
"555",2019-11-21,"FRF","French Franc",1,NA
"556",2019-11-21,"GBP","Pound Sterling",1,389.69
"557",2019-11-21,"GHP","Ghana Pound",1,NA
"558",2019-11-21,"GRD","Greek Drachma",100,NA
"559",2019-11-21,"HKD","Hong Kong Dollar",1,38.48
"560",2019-11-21,"HRK","Croatian Kuna",1,44.86
"561",2019-11-21,"HUF","Hungarian forint",1,NA
"562",2019-11-21,"IDR","Indonesian Rupiah",100,2.14
"563",2019-11-21,"IEP","Irish Pound",1,NA
"564",2019-11-21,"ILS","Israeli Shekel",1,87.05
"565",2019-11-21,"INR","Indian Rupee",1,4.19
"566",2019-11-21,"ISK","Icelandic Krona",1,2.46
"567",2019-11-21,"ITL","Italian Lira",1000,NA
"568",2019-11-21,"JPY","Japanese Yen",100,277.4
"569",2019-11-21,"KPW","North Korean Won",100,NA
"570",2019-11-21,"KRW","South Korean Won",100,25.57
"571",2019-11-21,"KWD","Kuwaiti Dinar",1,NA
"572",2019-11-21,"LBP","Lebanese Pound",100,NA
"573",2019-11-21,"LTL","Lithuanian litas",1,NA
"574",2019-11-21,"LUF","Luxembourg Franc",100,NA
"575",2019-11-21,"LVL","Latvian lats",1,NA
"576",2019-11-21,"MNT","Mongolian Tugrik",100,NA
"577",2019-11-21,"MXN","Mexican Peso",1,15.49
"578",2019-11-21,"MYR","Malaysian Ringgit",1,72.21
"579",2019-11-21,"NLG","Netherlands Guilder",1,NA
"580",2019-11-21,"NOK","Norwegian Krone",1,33.05
"581",2019-11-21,"NZD","New Zealand Dollar",1,193.49
"582",2019-11-21,"OAL","Alban Lek",100,NA
"583",2019-11-21,"OBL","Bulgarian Lev",100,NA
"584",2019-11-21,"OFR","French Franc",100,NA
"585",2019-11-21,"ORB","Ruble",100,NA
"586",2019-11-21,"PHP","Philippine Peso",1,5.92
"587",2019-11-21,"PKR","Pakistan Rupee",100,NA
"588",2019-11-21,"PLN","Polish Zloty",1,77.71
"589",2019-11-21,"PTE","Portuguese Escudo",100,NA
"590",2019-11-21,"ROL","Romanian Leu",100,NA
"591",2019-11-21,"RON","Romanian New Leu",1,69.8
"592",2019-11-21,"RSD","Serbian Dinar",1,2.84
"593",2019-11-21,"RUB","Russian Rubel",1,4.72
"594",2019-11-21,"SDP","Sudanese pound",1,NA
"595",2019-11-21,"SEK","Swedish Krona",1,31.34
"596",2019-11-21,"SGD","Singapore Dollar",1,221.09
"597",2019-11-21,"SIT","Slovenian Tolar",1,NA
"598",2019-11-21,"SKK","Slovak Koruna",1,NA
"599",2019-11-21,"SUR","New Ruble",100,NA
"600",2019-11-21,"THB","Thai Baht",1,9.97
"601",2019-11-21,"TRY","Turkish Lira",1,52.91
"602",2019-11-21,"UAH","Ukrainian Hryvnia",1,12.46
"603",2019-11-21,"USD","US Dollar",1,301.06
"604",2019-11-21,"VND","Vietnamese Dong",100,NA
"605",2019-11-21,"XEU","ECU",1,NA
"606",2019-11-21,"XTR","Tr/Cl Ruble",1,NA
"607",2019-11-21,"YUD","Yugoslavian Dinar",1,NA
"608",2019-11-21,"ZAR","South African Rand",1,20.44
"609",2019-11-20,"ATS","Austrian Schilling",1,NA
"610",2019-11-20,"AUD","Australian Dollar",1,205.18
"611",2019-11-20,"AUP","Australian Pound",1,NA
"612",2019-11-20,"BEF","Belgian Franc",100,NA
"613",2019-11-20,"BGL","Bulgarian Lev",100,NA
"614",2019-11-20,"BGN","Bulgarian Lev",1,170.39
"615",2019-11-20,"BRL","Brazilian real",1,71.83
"616",2019-11-20,"CAD","Canadian Dollar",1,226.47
"617",2019-11-20,"CHF","Swiss Franc",1,303.78
"618",2019-11-20,"CNY","Chinese yuan renminbi",1,42.81
"619",2019-11-20,"CSD","Serbian Dinar",1,NA
"620",2019-11-20,"CSK","Czechoslovakian Koruna",100,NA
"621",2019-11-20,"CYN","Chinese yuan",100,NA
"622",2019-11-20,"CZK","Czech Koruna",1,13.05
"623",2019-11-20,"DDM","DDR Mark",100,NA
"624",2019-11-20,"DEM","Deutsche Mark",1,NA
"625",2019-11-20,"DKK","Danish Krone",1,44.59
"626",2019-11-20,"EEK","Estonian kroon",1,NA
"627",2019-11-20,"EGP","Egyptian Pound",1,NA
"628",2019-11-20,"ESP","Spanish Peseta",100,NA
"629",2019-11-20,"EUR","Euro",1,333.25
"630",2019-11-20,"FIM","Finnish Markka",1,NA
"631",2019-11-20,"FRF","French Franc",1,NA
"632",2019-11-20,"GBP","Pound Sterling",1,388.88
"633",2019-11-20,"GHP","Ghana Pound",1,NA
"634",2019-11-20,"GRD","Greek Drachma",100,NA
"635",2019-11-20,"HKD","Hong Kong Dollar",1,38.49
"636",2019-11-20,"HRK","Croatian Kuna",1,44.77
"637",2019-11-20,"HUF","Hungarian forint",1,NA
"638",2019-11-20,"IDR","Indonesian Rupiah",100,2.14
"639",2019-11-20,"IEP","Irish Pound",1,NA
"640",2019-11-20,"ILS","Israeli Shekel",1,86.85
"641",2019-11-20,"INR","Indian Rupee",1,4.19
"642",2019-11-20,"ISK","Icelandic Krona",1,2.45
"643",2019-11-20,"ITL","Italian Lira",1000,NA
"644",2019-11-20,"JPY","Japanese Yen",100,277.78
"645",2019-11-20,"KPW","North Korean Won",100,NA
"646",2019-11-20,"KRW","South Korean Won",100,25.74
"647",2019-11-20,"KWD","Kuwaiti Dinar",1,NA
"648",2019-11-20,"LBP","Lebanese Pound",100,NA
"649",2019-11-20,"LTL","Lithuanian litas",1,NA
"650",2019-11-20,"LUF","Luxembourg Franc",100,NA
"651",2019-11-20,"LVL","Latvian lats",1,NA
"652",2019-11-20,"MNT","Mongolian Tugrik",100,NA
"653",2019-11-20,"MXN","Mexican Peso",1,15.51
"654",2019-11-20,"MYR","Malaysian Ringgit",1,72.31
"655",2019-11-20,"NLG","Netherlands Guilder",1,NA
"656",2019-11-20,"NOK","Norwegian Krone",1,32.79
"657",2019-11-20,"NZD","New Zealand Dollar",1,193.46
"658",2019-11-20,"OAL","Alban Lek",100,NA
"659",2019-11-20,"OBL","Bulgarian Lev",100,NA
"660",2019-11-20,"OFR","French Franc",100,NA
"661",2019-11-20,"ORB","Ruble",100,NA
"662",2019-11-20,"PHP","Philippine Peso",1,5.91
"663",2019-11-20,"PKR","Pakistan Rupee",100,NA
"664",2019-11-20,"PLN","Polish Zloty",1,77.64
"665",2019-11-20,"PTE","Portuguese Escudo",100,NA
"666",2019-11-20,"ROL","Romanian Leu",100,NA
"667",2019-11-20,"RON","Romanian New Leu",1,69.75
"668",2019-11-20,"RSD","Serbian Dinar",1,2.84
"669",2019-11-20,"RUB","Russian Rubel",1,4.71
"670",2019-11-20,"SDP","Sudanese pound",1,NA
"671",2019-11-20,"SEK","Swedish Krona",1,31.06
"672",2019-11-20,"SGD","Singapore Dollar",1,221.23
"673",2019-11-20,"SIT","Slovenian Tolar",1,NA
"674",2019-11-20,"SKK","Slovak Koruna",1,NA
"675",2019-11-20,"SUR","New Ruble",100,NA
"676",2019-11-20,"THB","Thai Baht",1,9.98
"677",2019-11-20,"TRY","Turkish Lira",1,52.78
"678",2019-11-20,"UAH","Ukrainian Hryvnia",1,12.46
"679",2019-11-20,"USD","US Dollar",1,301.2
"680",2019-11-20,"VND","Vietnamese Dong",100,NA
"681",2019-11-20,"XEU","ECU",1,NA
"682",2019-11-20,"XTR","Tr/Cl Ruble",1,NA
"683",2019-11-20,"YUD","Yugoslavian Dinar",1,NA
"684",2019-11-20,"ZAR","South African Rand",1,20.31
"685",2019-11-19,"ATS","Austrian Schilling",1,NA
"686",2019-11-19,"AUD","Australian Dollar",1,206.15
"687",2019-11-19,"AUP","Australian Pound",1,NA
"688",2019-11-19,"BEF","Belgian Franc",100,NA
"689",2019-11-19,"BGL","Bulgarian Lev",100,NA
"690",2019-11-19,"BGN","Bulgarian Lev",1,171.24
"691",2019-11-19,"BRL","Brazilian real",1,71.74
"692",2019-11-19,"CAD","Canadian Dollar",1,229.17
"693",2019-11-19,"CHF","Swiss Franc",1,305.15
"694",2019-11-19,"CNY","Chinese yuan renminbi",1,43.08
"695",2019-11-19,"CSD","Serbian Dinar",1,NA
"696",2019-11-19,"CSK","Czechoslovakian Koruna",100,NA
"697",2019-11-19,"CYN","Chinese yuan",100,NA
"698",2019-11-19,"CZK","Czech Koruna",1,13.1
"699",2019-11-19,"DDM","DDR Mark",100,NA
"700",2019-11-19,"DEM","Deutsche Mark",1,NA
"701",2019-11-19,"DKK","Danish Krone",1,44.82
"702",2019-11-19,"EEK","Estonian kroon",1,NA
"703",2019-11-19,"EGP","Egyptian Pound",1,NA
"704",2019-11-19,"ESP","Spanish Peseta",100,NA
"705",2019-11-19,"EUR","Euro",1,334.91
"706",2019-11-19,"FIM","Finnish Markka",1,NA
"707",2019-11-19,"FRF","French Franc",1,NA
"708",2019-11-19,"GBP","Pound Sterling",1,391.98
"709",2019-11-19,"GHP","Ghana Pound",1,NA
"710",2019-11-19,"GRD","Greek Drachma",100,NA
"711",2019-11-19,"HKD","Hong Kong Dollar",1,38.65
"712",2019-11-19,"HRK","Croatian Kuna",1,45
"713",2019-11-19,"HUF","Hungarian forint",1,NA
"714",2019-11-19,"IDR","Indonesian Rupiah",100,2.15
"715",2019-11-19,"IEP","Irish Pound",1,NA
"716",2019-11-19,"ILS","Israeli Shekel",1,87.4
"717",2019-11-19,"INR","Indian Rupee",1,4.21
"718",2019-11-19,"ISK","Icelandic Krona",1,2.46
"719",2019-11-19,"ITL","Italian Lira",1000,NA
"720",2019-11-19,"JPY","Japanese Yen",100,278.17
"721",2019-11-19,"KPW","North Korean Won",100,NA
"722",2019-11-19,"KRW","South Korean Won",100,25.92
"723",2019-11-19,"KWD","Kuwaiti Dinar",1,NA
"724",2019-11-19,"LBP","Lebanese Pound",100,NA
"725",2019-11-19,"LTL","Lithuanian litas",1,NA
"726",2019-11-19,"LUF","Luxembourg Franc",100,NA
"727",2019-11-19,"LVL","Latvian lats",1,NA
"728",2019-11-19,"MNT","Mongolian Tugrik",100,NA
"729",2019-11-19,"MXN","Mexican Peso",1,15.7
"730",2019-11-19,"MYR","Malaysian Ringgit",1,72.78
"731",2019-11-19,"NLG","Netherlands Guilder",1,NA
"732",2019-11-19,"NOK","Norwegian Krone",1,33.18
"733",2019-11-19,"NZD","New Zealand Dollar",1,193.9
"734",2019-11-19,"OAL","Alban Lek",100,NA
"735",2019-11-19,"OBL","Bulgarian Lev",100,NA
"736",2019-11-19,"OFR","French Franc",100,NA
"737",2019-11-19,"ORB","Ruble",100,NA
"738",2019-11-19,"PHP","Philippine Peso",1,5.95
"739",2019-11-19,"PKR","Pakistan Rupee",100,NA
"740",2019-11-19,"PLN","Polish Zloty",1,78.03
"741",2019-11-19,"PTE","Portuguese Escudo",100,NA
"742",2019-11-19,"ROL","Romanian Leu",100,NA
"743",2019-11-19,"RON","Romanian New Leu",1,70.14
"744",2019-11-19,"RSD","Serbian Dinar",1,2.85
"745",2019-11-19,"RUB","Russian Rubel",1,4.75
"746",2019-11-19,"SDP","Sudanese pound",1,NA
"747",2019-11-19,"SEK","Swedish Krona",1,31.44
"748",2019-11-19,"SGD","Singapore Dollar",1,222.35
"749",2019-11-19,"SIT","Slovenian Tolar",1,NA
"750",2019-11-19,"SKK","Slovak Koruna",1,NA
"751",2019-11-19,"SUR","New Ruble",100,NA
"752",2019-11-19,"THB","Thai Baht",1,10.02
"753",2019-11-19,"TRY","Turkish Lira",1,52.9
"754",2019-11-19,"UAH","Ukrainian Hryvnia",1,12.5
"755",2019-11-19,"USD","US Dollar",1,302.59
"756",2019-11-19,"VND","Vietnamese Dong",100,NA
"757",2019-11-19,"XEU","ECU",1,NA
"758",2019-11-19,"XTR","Tr/Cl Ruble",1,NA
"759",2019-11-19,"YUD","Yugoslavian Dinar",1,NA
"760",2019-11-19,"ZAR","South African Rand",1,20.55
"761",2019-11-18,"ATS","Austrian Schilling",1,NA
"762",2019-11-18,"AUD","Australian Dollar",1,206.51
"763",2019-11-18,"AUP","Australian Pound",1,NA
"764",2019-11-18,"BEF","Belgian Franc",100,NA
"765",2019-11-18,"BGL","Bulgarian Lev",100,NA
"766",2019-11-18,"BGN","Bulgarian Lev",1,171.47
"767",2019-11-18,"BRL","Brazilian real",1,72.25
"768",2019-11-18,"CAD","Canadian Dollar",1,229.41
"769",2019-11-18,"CHF","Swiss Franc",1,306.01
"770",2019-11-18,"CNY","Chinese yuan renminbi",1,43.22
"771",2019-11-18,"CSD","Serbian Dinar",1,NA
"772",2019-11-18,"CSK","Czechoslovakian Koruna",100,NA
"773",2019-11-18,"CYN","Chinese yuan",100,NA
"774",2019-11-18,"CZK","Czech Koruna",1,13.1
"775",2019-11-18,"DDM","DDR Mark",100,NA
"776",2019-11-18,"DEM","Deutsche Mark",1,NA
"777",2019-11-18,"DKK","Danish Krone",1,44.88
"778",2019-11-18,"EEK","Estonian kroon",1,NA
"779",2019-11-18,"EGP","Egyptian Pound",1,NA
"780",2019-11-18,"ESP","Spanish Peseta",100,NA
"781",2019-11-18,"EUR","Euro",1,335.36
"782",2019-11-18,"FIM","Finnish Markka",1,NA
"783",2019-11-18,"FRF","French Franc",1,NA
"784",2019-11-18,"GBP","Pound Sterling",1,392.99
"785",2019-11-18,"GHP","Ghana Pound",1,NA
"786",2019-11-18,"GRD","Greek Drachma",100,NA
"787",2019-11-18,"HKD","Hong Kong Dollar",1,38.72
"788",2019-11-18,"HRK","Croatian Kuna",1,45.09
"789",2019-11-18,"HUF","Hungarian forint",1,NA
"790",2019-11-18,"IDR","Indonesian Rupiah",100,2.15
"791",2019-11-18,"IEP","Irish Pound",1,NA
"792",2019-11-18,"ILS","Israeli Shekel",1,87.4
"793",2019-11-18,"INR","Indian Rupee",1,4.22
"794",2019-11-18,"ISK","Icelandic Krona",1,2.47
"795",2019-11-18,"ITL","Italian Lira",1000,NA
"796",2019-11-18,"JPY","Japanese Yen",100,278.13
"797",2019-11-18,"KPW","North Korean Won",100,NA
"798",2019-11-18,"KRW","South Korean Won",100,26.02
"799",2019-11-18,"KWD","Kuwaiti Dinar",1,NA
"800",2019-11-18,"LBP","Lebanese Pound",100,NA
"801",2019-11-18,"LTL","Lithuanian litas",1,NA
"802",2019-11-18,"LUF","Luxembourg Franc",100,NA
"803",2019-11-18,"LVL","Latvian lats",1,NA
"804",2019-11-18,"MNT","Mongolian Tugrik",100,NA
"805",2019-11-18,"MXN","Mexican Peso",1,15.77
"806",2019-11-18,"MYR","Malaysian Ringgit",1,72.95
"807",2019-11-18,"NLG","Netherlands Guilder",1,NA
"808",2019-11-18,"NOK","Norwegian Krone",1,33.32
"809",2019-11-18,"NZD","New Zealand Dollar",1,194.14
"810",2019-11-18,"OAL","Alban Lek",100,NA
"811",2019-11-18,"OBL","Bulgarian Lev",100,NA
"812",2019-11-18,"OFR","French Franc",100,NA
"813",2019-11-18,"ORB","Ruble",100,NA
"814",2019-11-18,"PHP","Philippine Peso",1,5.98
"815",2019-11-18,"PKR","Pakistan Rupee",100,NA
"816",2019-11-18,"PLN","Polish Zloty",1,78.2
"817",2019-11-18,"PTE","Portuguese Escudo",100,NA
"818",2019-11-18,"ROL","Romanian Leu",100,NA
"819",2019-11-18,"RON","Romanian New Leu",1,70.23
"820",2019-11-18,"RSD","Serbian Dinar",1,2.86
"821",2019-11-18,"RUB","Russian Rubel",1,4.75
"822",2019-11-18,"SDP","Sudanese pound",1,NA
"823",2019-11-18,"SEK","Swedish Krona",1,31.46
"824",2019-11-18,"SGD","Singapore Dollar",1,222.83
"825",2019-11-18,"SIT","Slovenian Tolar",1,NA
"826",2019-11-18,"SKK","Slovak Koruna",1,NA
"827",2019-11-18,"SUR","New Ruble",100,NA
"828",2019-11-18,"THB","Thai Baht",1,10.02
"829",2019-11-18,"TRY","Turkish Lira",1,52.88
"830",2019-11-18,"UAH","Ukrainian Hryvnia",1,12.56
"831",2019-11-18,"USD","US Dollar",1,303.16
"832",2019-11-18,"VND","Vietnamese Dong",100,NA
"833",2019-11-18,"XEU","ECU",1,NA
"834",2019-11-18,"XTR","Tr/Cl Ruble",1,NA
"835",2019-11-18,"YUD","Yugoslavian Dinar",1,NA
"836",2019-11-18,"ZAR","South African Rand",1,20.53
"837",2019-11-15,"ATS","Austrian Schilling",1,NA
"838",2019-11-15,"AUD","Australian Dollar",1,206.13
"839",2019-11-15,"AUP","Australian Pound",1,NA
"840",2019-11-15,"BEF","Belgian Franc",100,NA
"841",2019-11-15,"BGL","Bulgarian Lev",100,NA
"842",2019-11-15,"BGN","Bulgarian Lev",1,171.08
"843",2019-11-15,"BRL","Brazilian real",1,72.37
"844",2019-11-15,"CAD","Canadian Dollar",1,229.29
"845",2019-11-15,"CHF","Swiss Franc",1,306.46
"846",2019-11-15,"CNY","Chinese yuan renminbi",1,43.32
"847",2019-11-15,"CSD","Serbian Dinar",1,NA
"848",2019-11-15,"CSK","Czechoslovakian Koruna",100,NA
"849",2019-11-15,"CYN","Chinese yuan",100,NA
"850",2019-11-15,"CZK","Czech Koruna",1,13.08
"851",2019-11-15,"DDM","DDR Mark",100,NA
"852",2019-11-15,"DEM","Deutsche Mark",1,NA
"853",2019-11-15,"DKK","Danish Krone",1,44.78
"854",2019-11-15,"EEK","Estonian kroon",1,NA
"855",2019-11-15,"EGP","Egyptian Pound",1,NA
"856",2019-11-15,"ESP","Spanish Peseta",100,NA
"857",2019-11-15,"EUR","Euro",1,334.61
"858",2019-11-15,"FIM","Finnish Markka",1,NA
"859",2019-11-15,"FRF","French Franc",1,NA
"860",2019-11-15,"GBP","Pound Sterling",1,390.98
"861",2019-11-15,"GHP","Ghana Pound",1,NA
"862",2019-11-15,"GRD","Greek Drachma",100,NA
"863",2019-11-15,"HKD","Hong Kong Dollar",1,38.79
"864",2019-11-15,"HRK","Croatian Kuna",1,44.97
"865",2019-11-15,"HUF","Hungarian forint",1,NA
"866",2019-11-15,"IDR","Indonesian Rupiah",100,2.16
"867",2019-11-15,"IEP","Irish Pound",1,NA
"868",2019-11-15,"ILS","Israeli Shekel",1,87.23
"869",2019-11-15,"INR","Indian Rupee",1,4.23
"870",2019-11-15,"ISK","Icelandic Krona",1,2.46
"871",2019-11-15,"ITL","Italian Lira",1000,NA
"872",2019-11-15,"JPY","Japanese Yen",100,279.39
"873",2019-11-15,"KPW","North Korean Won",100,NA
"874",2019-11-15,"KRW","South Korean Won",100,26.05
"875",2019-11-15,"KWD","Kuwaiti Dinar",1,NA
"876",2019-11-15,"LBP","Lebanese Pound",100,NA
"877",2019-11-15,"LTL","Lithuanian litas",1,NA
"878",2019-11-15,"LUF","Luxembourg Franc",100,NA
"879",2019-11-15,"LVL","Latvian lats",1,NA
"880",2019-11-15,"MNT","Mongolian Tugrik",100,NA
"881",2019-11-15,"MXN","Mexican Peso",1,15.75
"882",2019-11-15,"MYR","Malaysian Ringgit",1,73.12
"883",2019-11-15,"NLG","Netherlands Guilder",1,NA
"884",2019-11-15,"NOK","Norwegian Krone",1,33.18
"885",2019-11-15,"NZD","New Zealand Dollar",1,193.77
"886",2019-11-15,"OAL","Alban Lek",100,NA
"887",2019-11-15,"OBL","Bulgarian Lev",100,NA
"888",2019-11-15,"OFR","French Franc",100,NA
"889",2019-11-15,"ORB","Ruble",100,NA
"890",2019-11-15,"PHP","Philippine Peso",1,5.99
"891",2019-11-15,"PKR","Pakistan Rupee",100,NA
"892",2019-11-15,"PLN","Polish Zloty",1,78.17
"893",2019-11-15,"PTE","Portuguese Escudo",100,NA
"894",2019-11-15,"ROL","Romanian Leu",100,NA
"895",2019-11-15,"RON","Romanian New Leu",1,70.17
"896",2019-11-15,"RSD","Serbian Dinar",1,2.85
"897",2019-11-15,"RUB","Russian Rubel",1,4.76
"898",2019-11-15,"SDP","Sudanese pound",1,NA
"899",2019-11-15,"SEK","Swedish Krona",1,31.39
"900",2019-11-15,"SGD","Singapore Dollar",1,222.96
"901",2019-11-15,"SIT","Slovenian Tolar",1,NA
"902",2019-11-15,"SKK","Slovak Koruna",1,NA
"903",2019-11-15,"SUR","New Ruble",100,NA
"904",2019-11-15,"THB","Thai Baht",1,10.05
"905",2019-11-15,"TRY","Turkish Lira",1,52.73
"906",2019-11-15,"UAH","Ukrainian Hryvnia",1,12.55
"907",2019-11-15,"USD","US Dollar",1,303.67
"908",2019-11-15,"VND","Vietnamese Dong",100,NA
"909",2019-11-15,"XEU","ECU",1,NA
"910",2019-11-15,"XTR","Tr/Cl Ruble",1,NA
"911",2019-11-15,"YUD","Yugoslavian Dinar",1,NA
"912",2019-11-15,"ZAR","South African Rand",1,20.54
"913",2019-11-14,"ATS","Austrian Schilling",1,NA
"914",2019-11-14,"AUD","Australian Dollar",1,206.15
"915",2019-11-14,"AUP","Australian Pound",1,NA
"916",2019-11-14,"BEF","Belgian Franc",100,NA
"917",2019-11-14,"BGL","Bulgarian Lev",100,NA
"918",2019-11-14,"BGN","Bulgarian Lev",1,170.65
"919",2019-11-14,"BRL","Brazilian real",1,72.76
"920",2019-11-14,"CAD","Canadian Dollar",1,228.75
"921",2019-11-14,"CHF","Swiss Franc",1,307.2
"922",2019-11-14,"CNY","Chinese yuan renminbi",1,43.2
"923",2019-11-14,"CSD","Serbian Dinar",1,NA
"924",2019-11-14,"CSK","Czechoslovakian Koruna",100,NA
"925",2019-11-14,"CYN","Chinese yuan",100,NA
"926",2019-11-14,"CZK","Czech Koruna",1,13.06
"927",2019-11-14,"DDM","DDR Mark",100,NA
"928",2019-11-14,"DEM","Deutsche Mark",1,NA
"929",2019-11-14,"DKK","Danish Krone",1,44.67
"930",2019-11-14,"EEK","Estonian kroon",1,NA
"931",2019-11-14,"EGP","Egyptian Pound",1,NA
"932",2019-11-14,"ESP","Spanish Peseta",100,NA
"933",2019-11-14,"EUR","Euro",1,333.76
"934",2019-11-14,"FIM","Finnish Markka",1,NA
"935",2019-11-14,"FRF","French Franc",1,NA
"936",2019-11-14,"GBP","Pound Sterling",1,389.89
"937",2019-11-14,"GHP","Ghana Pound",1,NA
"938",2019-11-14,"GRD","Greek Drachma",100,NA
"939",2019-11-14,"HKD","Hong Kong Dollar",1,38.76
"940",2019-11-14,"HRK","Croatian Kuna",1,44.86
"941",2019-11-14,"HUF","Hungarian forint",1,NA
"942",2019-11-14,"IDR","Indonesian Rupiah",100,2.15
"943",2019-11-14,"IEP","Irish Pound",1,NA
"944",2019-11-14,"ILS","Israeli Shekel",1,86.93
"945",2019-11-14,"INR","Indian Rupee",1,4.21
"946",2019-11-14,"ISK","Icelandic Krona",1,2.42
"947",2019-11-14,"ITL","Italian Lira",1000,NA
"948",2019-11-14,"JPY","Japanese Yen",100,279.36
"949",2019-11-14,"KPW","North Korean Won",100,NA
"950",2019-11-14,"KRW","South Korean Won",100,25.91
"951",2019-11-14,"KWD","Kuwaiti Dinar",1,NA
"952",2019-11-14,"LBP","Lebanese Pound",100,NA
"953",2019-11-14,"LTL","Lithuanian litas",1,NA
"954",2019-11-14,"LUF","Luxembourg Franc",100,NA
"955",2019-11-14,"LVL","Latvian lats",1,NA
"956",2019-11-14,"MNT","Mongolian Tugrik",100,NA
"957",2019-11-14,"MXN","Mexican Peso",1,15.64
"958",2019-11-14,"MYR","Malaysian Ringgit",1,72.97
"959",2019-11-14,"NLG","Netherlands Guilder",1,NA
"960",2019-11-14,"NOK","Norwegian Krone",1,33
